c_first,c_first_ack,c_last,c_port,c_rtt_avg,c_rtt_max,c_rtt_min,c_rtt_std,durat,s_ack_cnt,s_ack_cnt_p,s_first,s_first_ack,s_last,s_pkts_all,s_rtt_avg,s_rtt_max,s_rtt_min,s_rtt_std,Label
64.475,0.1529999986588955,64.40500265490263,36634.10995302629,4.651845,13.791,-0.057999540522694584,7.997718655440345,128.926,4.0,0.7474077437072992,93.718,64.51700004932285,93.718,4.0,0.008333,0.01,0.005,0.002887,Normal
34.981,0.131,34.981,36668.0,2.123929,6.154,0.096,3.490107,113.873,4.0,1.0,58.016,35.077,58.016,4.0,0.008,0.009,0.007,0.001,Normal
0.707,0.105,0.707,36854.0,7.942735,23.671,0.066,13.620854,72.601,4.0,1.0,34.762,0.773,34.762,4.0,0.009,0.013,0.005,0.004,Normal
67.921,0.15,67.921,36636.0,3.778541,11.13,0.077,6.366495,126.133,4.0,1.0,107.896,67.998,107.896,4.0,0.012333,0.021,0.006,0.007767,Normal
46.949,1.542999998882413,46.949,36580.0,13.460218,38.74300025581569,0.098,21.966495,146.712,3.9200000017881393,0.8500005844980478,107.52599995183199,47.047,107.496,4.0,0.019333,0.022,0.016,0.003055,Normal
70.174,0.106,70.174,36544.0,14.084531,42.095,0.077,24.257372,158.748,5.0,2.0,110.822,70.251,110.822,5.0,0.013666,0.023,0.008,0.008145,Normal
20.72,0.138,20.72,36746.0,13.613546,40.619,0.094,23.387023,96.99,4.0,1.0,56.083,20.814,56.083,4.0,0.011333,0.02,0.005,0.007767,Normal
112.394,0.15300000424683094,112.394,36268.159926727414,7.181761,21.392,0.018000001117587094,12.347774037451089,231.05299896701425,3.8500000173226,0.8202005941420794,182.85599974418432,112.3620008404255,182.786,3.9900000002235174,0.014333,0.025,0.007,0.009452,Normal
122.897,0.13299997559934856,122.8670016155839,36564.00999976322,1.577947,4.581,0.073,2.600677,156.46092647193373,3.930000021122396,0.8023233897984028,148.279893290326,122.977,148.2499689516425,3.980000000447035,0.009,0.011,0.006,0.002646,Normal
153.871,0.122,153.871,35866.0,3.300557,9.702,0.089,5.543728,304.798,4.0,1.0,185.271,153.96,185.271,4.0,0.008,0.011,0.005,0.003,Normal
29.154,0.114,29.154,36736.0,7.352088,21.863,0.088,12.566609,100.382,4.0,1.0,56.724,29.242,56.724,4.0,0.010333,0.017,0.006,0.005859,Normal
122.775,0.104,122.775,36428.0,8.630046,25.713,0.083,14.794025,201.615,4.0,1.0,160.115,122.858,160.115,4.0,0.01,0.015,0.006,0.004583,Normal
42.681,0.151,42.681,36716.0,8.252725,24.564,0.059,14.125793,117.454,4.0,1.0,73.873,42.74,73.873,4.0,0.019999,0.026,0.015,0.005568,Normal
54.118000094249844,0.3899651562198997,54.168,36654.11998550221,8.100063,24.065,0.088,13.825839,143.767999335818,3.8900000024586916,0.8502683686092496,115.58211590463668,54.1560006262213,115.476,3.8700000029057264,0.013666,0.018,0.007,0.005859,Normal
76.021,0.126,76.021,36678.07999999076,8.771755586944938,26.55500000346452,-0.007000006370246406,15.341418998882412,131.9,3.842042403295636,0.7331755720078945,86.01470025408268,75.97400002712011,85.968,4.0,0.01,0.014,0.006,0.004,Normal
9.257,0.09099999955296516,9.257,36910.05998805724,10.007341599568486,29.91108011263609,-0.12034697219729423,17.290489,94.42885372588039,3.989999999292195,0.7815787140280008,63.988,9.342,63.988,3.8500002129003406,0.008,0.012,0.006,0.003464,Normal
72.57,0.071,72.57,36688.0,13.482884,40.32,0.061,23.241235,147.228,4.0,1.0,100.249,72.639,100.249,4.0,0.011333,0.019,0.005,0.007095,Normal
0.685,0.099,0.685,36882.0,13.086897,39.088,0.086,22.517238,105.811,4.0,1.0,28.098,0.773,28.098,4.0,0.014333,0.024,0.006,0.009074,Normal
36.323,0.893,36.323,36646.0,13.061565,38.206,0.107,21.778711,166.193,4.0,1.0,89.755,36.43,89.755,4.0,0.015666,0.02,0.007,0.007506,Normal
128.506,0.172,128.506,36456.0,14.645845,43.697,0.086,25.15864,213.431,5.0,2.0,158.436,128.592,158.436,5.0,0.009333,0.016,0.005,0.005859,Normal
38.454,0.1,38.454,36730.0,14.115529,42.176,0.078,24.300674,139.98,5.0,2.0,85.989,38.532,85.989,5.0,0.007333,0.008,0.006,0.001155,Normal
10.879,0.1829999602138996,10.879,36616.0,1.815939,5.217,0.104,2.945375,178.383,4.0,0.9400000292807817,156.184,10.949641513397918,156.184,3.9800000116229057,0.016333,0.026,0.009,0.008737,Normal
14.566,0.18599998331069945,14.463925109602512,36822.129921130836,1.8565533808298558,5.68900014103949,-0.0479996317923069,3.33490023486948,126.426,4.0,0.8500000033527613,58.6,14.558003625079989,58.6,3.8643205296248198,0.013,0.02,0.009,0.006083,Normal
26.587,0.1759998142570257,26.587,36938.0,2.565914,7.503,0.01400114917755127,4.275569,105.53399275714159,3.9900000039488077,0.8500199150294065,92.706,26.661000944808126,92.706,3.930000047199428,0.016333,0.018,0.015,0.001528,Normal
16.13,0.11,16.13,37116.0199999176,5.906802330358744,17.63,0.03200000111758709,10.196420724955141,70.139,4.0,0.7190375346690416,29.048,16.10058760893345,29.048,4.0,0.013333,0.023,0.006,0.008737,Normal
31.650041985586284,0.094,31.680009850561618,36904.07984021306,5.972468,17.747,0.085,10.21071448980321,114.836,4.0,0.7899104673415422,96.793,31.805,96.793,4.0,0.011666,0.014,0.008,0.003215,Normal
29.326,0.125,29.326,36756.0,3.636212,10.626000031590461,0.088,6.122526,143.65,3.950000001117587,0.8999999929219484,119.61499998047948,29.414,119.66499972138554,3.8900000024586916,0.011333,0.015,0.009,0.003215,Normal
42.90901473464072,0.19699927714467047,42.959,36754.0,4.540515,13.440000324770809,0.057,7.802714231711507,147.123,4.0,0.7814449928700924,81.11098897366226,42.99600055365264,81.1239130092077,4.0,0.012333,0.02,0.005,0.007506,Normal
15.086024181492627,0.073,15.068309004925192,36924.0,4.397598291264892,13.128,-0.0839977195635438,7.512933,116.80790777403116,4.0,0.8300098236650229,99.46501673842222,15.321,99.421,4.0,0.010666,0.017,0.007,0.005508,Normal
244.621,0.079,244.621,36088.06997231115,9.905336,29.53500000603497,0.072,17.016824,323.8887918729149,4.0,0.7232209462672472,274.645,244.711,274.8185245492309,4.0,0.008,0.011,0.006,0.002646,Normal
12.621,0.1320000014156103,12.621,36900.0,10.19466,30.392,-0.04781544905900956,17.591114306242584,122.15,3.930000001564622,0.8599747624248266,91.38199998956918,12.619000085830688,91.46199945227056,3.880000002682209,0.011333,0.016,0.007,0.004509,Normal
75.94200034566968,0.128,76.032,36826.0,4.715843,13.945,0.088,7.99256,134.9896431733221,3.950000001117587,0.7803121767938137,116.686,76.06000001251698,116.81599945227057,4.0,0.009666,0.013,0.007,0.003055,Normal
85.229,0.145,85.20900558838248,36388.0,6.516449,19.334,0.05500003140419722,11.160050374541283,257.6729925389886,3.9501165309920907,0.9100000271573663,224.7609895611033,85.314,224.691,4.0,0.013333,0.017,0.009,0.004041,Normal
142.94300079963355,0.25499999687075614,143.093,36216.02999999933,5.60348,16.633,-0.04699999731779099,9.551696,302.80815797394513,3.7918729688972235,0.8081743065267801,149.9279999942258,143.166,149.91799999910592,4.0,0.008333,0.01,0.007,0.001528,Normal
5.665003317818045,0.15799998815357685,5.685,36670.0,1.911603,5.537,0.079,3.139694,175.757,3.9600000120699406,0.930000021122396,128.332,5.764,128.332,3.9400000125169754,0.009333,0.013,0.006,0.003512,Normal
193.318,0.109,193.318,36416.01999999955,2.7303523168829678,8.182000002458691,0.087,4.8646964193572995,246.146,4.0,0.7900029327720404,237.525,193.405,237.70857396870852,4.0,0.009333,0.011,0.007,0.002082,Normal
8.00900825241208,0.083,7.989032305195927,36944.0,1.280291,3.692,0.072,2.088566,115.909,3.930000021122396,0.9100000271573663,111.84499533295632,8.126,111.81499880932272,3.9900000039488077,0.008666,0.011,0.005,0.003215,Normal
14.88300000230968,0.115,14.903,37012.0,5.473484,16.232,0.086,9.316994,96.42,3.9700000006705523,0.8299185382202268,69.6949999942258,14.989,69.645,3.9099999936297536,0.014666,0.018,0.012,0.003055,Normal
5.074,0.111,5.074,36798.0,3.382221,9.906,0.101,5.689320596255064,148.49797932396828,4.0,0.8901678677648306,129.006,5.214,129.006,3.9800000302493572,0.012,0.019,0.007,0.006245,Normal
38.305,0.09499999884516001,38.16514152318239,36986.0,4.508190322017431,13.555,0.073,7.782682,112.07032974889874,4.0,0.860001552850008,93.176,38.273187612622976,93.27599396279454,3.846542337909341,0.009,0.01,0.008,0.001,Normal
52.935,0.1829999884516001,52.776429511085155,36842.0,5.164161,15.331,0.03600000089406967,8.804593,141.284,3.884726233780384,0.8799999915063381,110.90899999023974,53.021,110.94899987572431,3.9199999943375587,0.007,0.008,0.006,0.001,Normal
92.638,0.072,92.638,36628.0,7.507083,22.369,0.066,12.870585,203.273,4.0,1.0,125.528,92.725,125.528,4.0,0.01,0.018,0.006,0.006928,Normal
21.802,0.091,21.802,36974.10998776555,4.000533,11.77900001974404,0.081,6.779538,121.94899997138977,3.900000002235174,0.850000380538404,82.07299995812774,21.894,82.11299932765961,4.0,0.009666,0.014,0.005,0.004509,Normal
15.553000019073487,0.115,15.543000056549907,37098.05999916606,4.692177,13.77100090278685,-0.06799994866549969,7.983627,97.144,3.8596621863543987,0.8700007256120443,59.081,15.635,59.081,3.8900000024586916,0.013,0.018,0.01,0.004359,Normal
42.507,0.107,42.507,36870.059960749,0.24761846412064137,0.662,0.082,0.330618,147.19,3.865545654669404,0.880000002682209,69.769,42.51901025635749,69.81899603610486,3.920000024139881,0.013333,0.023,0.007,0.008505,Normal
162.076,0.131,162.076,36080.0,3.595031766443789,10.666,0.086,6.097713,343.183,4.0,0.9400645084679127,312.746,162.162,312.746,4.0,0.012666,0.021,0.008,0.007234,Normal
13.458601173490285,0.19129475046694278,13.468691587924956,37070.08978843037,5.006833,14.836,0.082,8.51217,100.07950994917006,3.90000007674098,0.8399786129593849,60.895,13.67,60.974976439476016,4.0,0.012,0.023,0.004,0.009849,Normal
19.965,0.085,19.965,37014.0,3.565548,10.479,0.078,5.987203,106.894,4.0,1.0,63.753,20.105,63.753,4.0,0.006666,0.007,0.006,0.000577,Normal
151.993,0.122,151.97300007867813,36492.09998168796,0.812306,2.159000546835363,0.01036774841696024,1.2842788368153573,241.31399762147666,3.950000001117587,0.8199488148093224,173.203,152.072,173.203,4.0,0.010666,0.013,0.009,0.002082,Normal
4.155,0.2529999360740185,4.155,37290.07998152822,0.12067171341335772,0.21900001907348632,0.115,0.062324,57.761999949485066,3.8746474059298635,0.9300000015646219,47.107999715983865,4.344000401586294,47.068,3.9100000020116568,0.018333,0.028,0.009,0.009504,Normal
28.346000369250774,0.1469999763071537,28.366,37252.02999859955,0.179327,0.386,0.06500000581145286,0.22896220479285717,63.68,4.0,0.840002778917551,52.332,28.441,52.37199946266413,3.9200000166893005,0.011,0.016,0.007,0.004583,Normal
1.096,0.1569999986588955,1.0460015657395125,37222.09997433983,0.155328,0.26600004559755325,0.075,0.16057519163233042,72.513,3.929999995045364,0.9099999936297536,61.704,1.151000052601099,61.704,3.9199999943375587,0.015666,0.026,0.009,0.009074,Normal
8.0,0.11999999884516001,8.0,37268.0,0.210993,0.411,0.03000002764165402,0.28343125760787724,65.4169900419265,3.805256076157093,0.9099999936297536,49.818999779313806,8.122,49.779,4.0,0.012333,0.016,0.01,0.003215,Normal
141.99800039428473,0.18500000212341547,141.9882259310335,36532.0499999756,0.201327,0.2309868451356888,0.088,0.15971600000109712,240.523,3.8281452544033527,0.8900000024586916,186.621,142.226,186.621,4.0,0.016333,0.023,0.011,0.00611,Normal
25.502449938580394,0.13499999538064003,25.605,37436.0,0.0816671078031063,0.158,0.086,0.040204,35.805,4.0,0.8099269634112716,28.507,25.696,28.52699979838729,3.93000000808388,0.01,0.011,0.009,0.001,Normal
57.234,0.09,57.234,37028.089999587275,-0.006914719115853313,0.204,0.03200000111758709,0.067486,119.723,3.9401155561208725,0.840000294148922,98.993,57.25700002764165,98.993,4.0,0.009,0.011,0.008,0.001732,Normal
74.03701055270433,0.10299999932944774,74.157,36966.0,0.123996,0.1160001358985901,0.066,0.20599913889980315,141.46699943777918,3.8900000024586916,0.869999990798533,111.903,74.267,111.92299996602536,4.0,0.007333,0.008,0.007,0.000577,Normal
0.53400000230968,0.21092048384994266,0.554,37384.0,0.107663,0.10899999787658454,0.086,0.027791,50.772,4.0,0.840000107884407,25.11,0.652,25.11,3.9600000008940697,0.009666,0.016,0.006,0.005508,Normal
14.533,0.14899998535960912,14.533,37138.0,0.08315731410205365,0.22,0.104,0.14604738659715652,101.62399864727259,3.930000027641654,0.8600142747163773,61.376,14.637,61.415996847510335,4.0,0.010333,0.014,0.007,0.003512,Normal
26.2,0.106,26.2,37280.0,0.17499345165419578,0.456,0.08299999929219484,0.27871438024717565,73.01699998278916,3.9100000020116568,0.8799999915063381,47.01699961078167,26.296,46.937,3.919984322041273,0.017999,0.034,0.007,0.014177,Normal
66.34100402677804,0.2239987742677331,66.29109592801332,36780.00999812875,0.22933426936709883,0.6450013375654816,0.084,0.329,179.07,4.0,0.8400095701217651,106.86099922096729,66.549,106.90099134294688,4.0,0.007666,0.01,0.006,0.002082,Normal
50.54000943541527,0.19399991368502378,50.5500092060864,37378.0,0.13605893897938728,0.379,0.104,0.158483,56.124,3.8910441007465124,0.8700000150129199,54.525,50.665000942237675,54.54499926753342,3.8900001356378198,0.012666,0.02,0.006,0.007024,Normal
194.264,0.27278991614282133,194.25400002723188,36658.0,0.06199755478715896,-0.030118034765124313,0.105,0.08014420468601585,214.543,4.0,0.8799999915063381,203.681,194.391,203.681,3.8190568136051297,0.013666,0.019,0.009,0.005033,Normal
20.502,0.1599998028576374,20.502,37206.0,0.139995,0.178,0.078,0.09409917172598839,83.949,3.9200000390410423,0.8500153888016939,58.36799833133072,20.68,58.338,4.0,0.012666,0.018,0.008,0.005033,Normal
21.1450002996251,0.109,21.175,37516.01999964379,0.06390812748736144,-0.009447346545755853,-0.055999749138951296,0.027622,36.866,3.8900000024586916,0.8400021865963936,25.879998925328255,21.18900050354749,25.8,4.0,0.008666,0.012,0.004,0.004163,Normal
12.186,0.20616812437772752,12.186,36958.0,0.04234469597220421,0.183,0.07,0.08159670501458645,147.7489992631376,3.9199999943375587,0.9100020080804825,96.92799747388065,12.27,96.828,4.0,0.013333,0.021,0.009,0.006658,Normal
4.571,0.1189994258582592,4.571,36916.0,0.10533,0.1353458382114768,0.067,0.047163,157.349,3.960000518709421,0.9500006064772606,121.638,4.638,121.638,4.0,0.012333,0.021,0.008,0.007506,Normal
74.822,0.14899999653548002,74.822,37232.0,0.0850000428340435,0.163,0.08600000417232513,0.08289677993023395,84.919,3.9900000002235174,0.8199080042541027,76.30299131828546,74.928,76.32297755289078,3.910000018775463,0.010333,0.013,0.005,0.004619,Normal
58.331,0.118,58.31100040277839,37338.0,0.48865,1.28,0.087,0.7452840464208126,70.04799731201679,4.0,0.7999529475346208,61.217,58.418,61.217,4.0,0.013666,0.019,0.01,0.004726,Normal
60.05700001501292,0.114,60.187,37332.0,0.125996,0.182,-0.046410076662898064,0.08875400283122062,76.38400000212341,3.879999991506338,0.8500000685453415,61.732999999552966,60.17000000245869,61.713,3.930100035853684,0.013,0.02,0.008,0.006245,Normal
29.755,0.094,29.755,37132.0,0.096997,0.149,0.06,0.046357,119.995,4.0,1.0,94.112,29.815,94.112,4.0,0.010666,0.015,0.005,0.005132,Normal
12.004,0.19999955721199514,11.914975999198854,37276.076047888026,0.118329,0.148,0.085,0.03166,89.508,3.9300001254305243,0.8700604764744639,54.222,12.089,54.222,3.9900000169873238,0.013666,0.018,0.01,0.004041,Normal
57.554,0.123,57.50373107520491,37156.0,0.132996,0.167,0.11,0.0686652141727507,106.381,4.0,0.8700000029057264,75.71399995879828,57.676,75.704,3.8561982391402125,0.014,0.023,0.006,0.008544,Normal
37.868000478439036,0.088,37.83800466726721,37128.0,0.06614439791822434,0.1330003992393613,0.07,0.074326,125.65099985612929,3.9100000020116568,0.89000163692981,74.75899968245625,37.968,74.719,3.950000001117587,0.012,0.021,0.006,0.007937,Normal
93.553,0.104,93.553,37190.0,0.042664991780638706,0.225,0.094,0.071696,104.25899998491258,3.9900000002235174,0.8100001383572817,98.6,93.662,98.6,3.9500566478818655,0.015999,0.03,0.008,0.012166,Normal
184.282,0.15399996095895768,184.282,36624.0,0.108663,0.188,0.01400001508742571,0.068886,244.258,4.0,0.840001780539751,208.62299985124915,184.356,208.68299247103928,3.930000001564622,0.008333,0.01,0.006,0.002082,Normal
35.49200175729394,0.073,35.51200139921904,36976.0,0.096997,0.143,-0.013999990761280057,0.040632,161.299,3.909961126744747,0.8899999922141433,85.53431531243027,35.65400001579523,85.465,4.0,0.007666,0.009,0.007,0.001155,Normal
32.311,0.2549999838322401,32.15685974551737,37124.0,0.121329,0.172,0.087,0.044792,134.80599844599516,3.950000001117587,0.9000004418194294,68.96,32.398,68.96,3.9200000017881393,0.009,0.011,0.006,0.002646,Normal
106.078,0.081,106.078,36858.0,0.11133,0.189,0.072,0.067263,188.991,3.950000122189522,0.8903214521706104,169.896,106.15,169.896,4.0,0.007666,0.008,0.007,0.000577,Normal
97.672,0.109,97.672,37226.0,0.29199,0.677,0.095,0.33345,105.929,4.0,1.0,99.859,97.776,99.859,4.0,0.013666,0.021,0.006,0.007506,Normal
0.631,0.17699997071921825,0.5897259003892541,36998.0,0.123663,0.183,0.082,0.052767,153.83499543074518,3.97000000346452,0.9100000103935599,77.78799928429723,0.713,77.84799061793089,3.9900000002235174,0.01,0.011,0.009,0.001,Normal
17.911000023692846,0.144,17.971,36888.0,0.252992,0.551,0.074,0.259813,186.728,4.0,0.9000011123716831,98.545,17.96500000178814,98.57499999653548,4.0,0.014,0.024,0.008,0.008718,Normal
12.879028269290924,0.1889999462813139,12.937112049400806,37186.042402633466,0.186994,0.249,0.108,0.072021,125.837,3.9700000006705523,0.8900000024586916,64.571,13.07301142654568,64.571,3.9900000002235174,0.009333,0.011,0.007,0.002082,Normal
21.031005425810815,0.132,21.111,37472.0,0.114996,0.14999999999890287,-0.02899977572262287,0.035,78.707,4.0,0.810002263635397,23.05999988734722,21.191,23.02,4.0,0.012,0.017,0.009,0.004359,Normal
25.803,0.3039997100234032,25.803,37618.04222284723,0.6007912967287302,1.875,0.096,1.017153,38.154,3.980000000447035,0.8300024960190058,27.933969196617603,25.899,27.814,4.0,0.016999,0.033,0.009,0.013856,Normal
64.09404521116615,0.145,64.224,37354.0,0.18735650913864377,0.541,-0.008999751448631285,0.3056779700555802,104.926,4.0,0.8400082504376769,70.03498614691198,64.23500935271382,69.97499906755984,3.92000000923872,0.013666,0.025,0.005,0.010263,Normal
10.151,0.101,10.151,37330.0,0.115663,0.157,0.085,0.037166,113.161,3.910000647418201,0.8702025366947055,37.845,10.21329418587871,37.91480224326253,4.0,0.015666,0.016,0.015,0.000577,Normal
0.947,0.172,0.8772786998450756,37684.02998646535,0.200327,0.318,0.125,0.10323,25.767,4.0,0.820055365562439,3.609959692880511,1.052000775307417,3.55,4.0,0.011,0.014,0.007,0.003606,Normal
111.19900306557864,0.22299998845160007,111.309,37172.0,0.19766,0.34800000044703483,0.11,0.2075324172731638,139.84499924361705,4.0,0.880000002682209,113.901,111.424,113.93748048080504,3.8351297359913588,0.010666,0.015,0.004,0.005859,Normal
21.668089326798917,0.153,21.748,37668.0,0.06689592746038736,0.186,0.046000196918845174,0.040204,32.45,4.0,0.8700089929625392,24.781606727281584,21.854,24.723,3.8636495787650347,0.008333,0.014,0.005,0.004933,Normal
0.6080000004470348,0.114,0.628,37844.0,0.05866202413988114,0.196,0.105,0.11990646761196852,6.3219999942258,4.0,0.8900000024586916,2.524,0.6730000015646219,2.524,3.810994532890618,0.008,0.011,0.004,0.003606,Normal
76.86700000230968,0.133,76.887,37400.0,0.116329,0.04800002715736629,0.0020000022351741725,0.04908796580183506,102.134,3.9600000008940697,0.8700001044198871,79.312,76.989,79.312,3.9200000017881393,0.017999,0.024,0.007,0.009539,Normal
10.812008848458529,0.149,10.852,37788.0,0.236992,0.462000214651227,0.06200002861022949,0.27317775787746906,26.669,4.0,0.8400191478431225,15.469,10.894004760175944,15.469,4.0,0.008333,0.012,0.004,0.004041,Normal
25.879,0.2089992687627673,25.82905245320499,37718.0,0.133662,0.214,0.08,0.070868,37.474885399872434,4.0,0.8800104819238186,31.766,25.959,31.766,3.9033447951078415,0.008,0.012,0.005,0.003606,Normal
50.218,0.15899999955296518,50.218,37610.0,0.648978,1.6383851455301046,0.018000001788139347,0.931075,64.978,4.0,0.8600004129111767,52.71,50.316,52.84182255253196,3.930000001564622,0.012666,0.02,0.004,0.008083,Normal
44.767,0.11499999210238457,44.767,37058.0,0.774308,2.1160008577108385,0.079,1.2265371206386089,192.77792864330112,4.0,0.8800156340003014,97.701,44.846,97.701,4.0,0.009,0.013,0.007,0.003464,Normal
18.403045431926845,0.13,18.393108836591242,37316.02999254782,0.556315,1.477,0.092,0.906802932053566,137.47677073852344,4.0,0.8800000138580799,49.175555712244474,18.585,49.146,3.9500775011256337,0.014333,0.03,0.005,0.01365,Normal
94.68,0.17999982684850693,94.68,37518.0,0.12010966815306247,0.159,0.088,0.036014,106.51092873296142,3.9800000060349703,0.8700000271201134,96.77765572964027,94.793,96.687,3.9100512489676476,0.01,0.012,0.006,0.003464,Normal
0.772,0.113,0.772,37820.0,0.129662,0.168,0.05600000111758709,0.08497773282772303,29.071,4.0,0.8700000029057264,4.544,0.8170005491822958,4.573999884776771,3.900093564763665,0.005666,0.007,0.004,0.001528,Normal
0.527,0.099,0.527,37042.0,1.558615,4.49,0.030001202747225758,2.538611,205.427,3.950000080280006,0.9201924428343773,85.024,0.623,85.024,4.0,0.015666,0.03,0.008,0.012423,Normal
86.07300086724759,0.15099999076128007,86.08300088751317,37520.06790968077,0.421319,1.087,-0.050059485659003256,0.6868660738696456,117.16,3.87000001501292,0.8999999929219484,89.06499947339296,86.235,89.12499266594648,4.0,0.007666,0.01,0.006,0.002082,Normal
26.645,0.1669999988824129,26.645,37306.0,1.3815478832737207,4.131,0.061,2.337217,158.154,4.0,0.8300030678510666,38.522,26.706,38.522,4.0,0.008666,0.012,0.007,0.002887,Normal
40.76476372766495,0.132,40.853,37578.02999936789,0.798307,2.163,0.111,1.2018459508837462,93.218,3.8813756182789803,0.8600015547126532,44.277,40.86400566467643,44.34699838165939,4.0,0.009333,0.011,0.006,0.002887,Normal
103.701,0.087,103.701,37458.06735595688,2.155928,6.242001677498221,0.08,3.58189,131.587,3.8911833548918366,0.8500275602564216,109.687,103.71704608362913,109.687,3.9600000008940697,0.006333,0.008,0.004,0.002082,Normal
0.843,0.1759999874830246,0.7530205209106207,37658.027674075915,1.571614,4.42889314057678,0.04200001508742571,2.565553840506792,74.517,4.0,0.8499999893829226,4.815,0.955,4.815,3.930000001564622,0.013,0.024,0.005,0.009849,Normal
30.232920953882857,0.1879999539554119,30.255,37830.0,2.248592,6.548,0.05500002022832633,3.723358,45.038,3.830651232972741,0.8900000024586916,33.034,30.29000246912241,33.034,4.0,0.009,0.015,0.006,0.005196,Normal
85.29888288846053,0.124,85.332,37150.0,0.154662,0.285,0.05000002279877663,0.114544,188.642,4.0,0.8300520516932011,86.976,85.34202764485777,86.976,4.0,0.012,0.015,0.007,0.004359,Normal
15.227,0.22399991625547408,15.207327614350245,37960.0,0.370321,0.7940039415061474,0.04900004302710295,0.445085,31.58,3.890000053681433,0.9000000115483999,20.107,15.306000508949161,20.142861178301274,4.0,0.013,0.016,0.011,0.002646,Normal
118.382,0.20499967109411954,118.382,37532.035569666885,0.343322,0.821,0.07400003978610038,0.413672,128.65,3.930000021122396,0.8900055689737201,126.69499869942665,118.487,126.675,4.0,0.009333,0.012,0.005,0.003786,Normal
12.089,0.1,12.089,36990.0,0.10633,0.155,0.075,0.042724,233.568,3.9500000663101673,0.9400000739842653,83.28799275386334,12.164,83.268,3.960000053048134,0.010666,0.012,0.009,0.001528,Normal
0.574,0.074,0.574,37420.0,0.165994,0.377,0.056,0.24154442621719838,146.6569814362079,4.0,0.8801154978573322,25.954,0.63,25.954,3.9300001775845885,0.011666,0.018,0.008,0.005508,Normal
66.876,0.27874031180143355,66.82600221766532,37576.0,0.09199698392367363,0.17,0.068,0.052421,111.66899974787235,4.0,0.8900014273822308,68.389,66.944,68.4890531502068,3.929999995045364,0.008666,0.011,0.007,0.002082,Normal
39.086,0.064,39.086,37112.06992440764,0.09833,0.10900130031257868,0.058,0.07346326320540905,221.09999694552272,3.8901573829352856,0.9200000241398811,86.064,39.164,86.064,4.0,0.006666,0.009,0.005,0.002082,Normal
48.613,0.1,48.613,37084.027618207736,0.146995,0.1640016861408949,0.010002065598964688,0.05009,224.155,4.0,0.8900341410189867,79.51,48.78,79.51,3.9300001123920083,0.008,0.01,0.006,0.002,Normal
30.394,0.114,30.394,37886.0,0.210993,0.43,0.097,0.189713,50.537,4.0,1.0,35.054,30.491,35.054,4.0,0.007333,0.008,0.007,0.000577,Normal
99.247,0.137,99.247,37556.03998632729,0.179327,0.302,0.114,0.13178618142920734,122.42299852992595,3.920000024139881,0.9000000208616257,111.764,99.361,111.764,4.0,0.008666,0.015,0.004,0.005686,Normal
5.287,0.276,5.287,38028.0,0.192327,0.267,0.107,0.11052755412679911,20.831,3.950125178322196,0.8900022190064192,10.419995917379856,5.394,10.429995557665825,4.0,0.009,0.01,0.008,0.001,Normal
30.99348649195209,0.142,31.037,37704.0,0.184994,0.234,0.129,0.10278229290300608,82.467,3.9700000006705523,0.8900038721039891,36.80859804427624,31.229,36.756,3.910277553834021,0.020999,0.038,0.012,0.014731,Normal
15.317,0.1864512589648366,15.317,38040.0,0.7411744414984733,2.185,0.102,1.2559589019135238,19.829989026524128,3.9700000062584877,0.8700000271201134,17.292,15.329011334344745,17.311999142736198,4.0,0.009666,0.012,0.008,0.002082,Normal
110.964,0.1929974501132965,110.964,37540.0,0.267658,0.596,0.059603950217366225,0.284356,149.32892253612727,3.9700000369921327,0.8701712740585208,113.796,111.07,113.796,4.0,0.01,0.012,0.006,0.003464,Normal
40.65000019602478,0.097,40.67,37928.0,0.05336503581339122,0.243,0.091,0.1263466463446617,68.23499771669508,4.0,0.860001603141427,42.446,40.66600281482935,42.446,4.0,0.008,0.014,0.004,0.005292,Normal
10.813,0.119,10.813,37912.0,0.120996,0.153,0.08000011965632439,0.02816,68.78,4.0,0.8504160586744547,12.979,10.913,12.979,4.0,0.008333,0.009,0.007,0.001155,Normal
46.015,0.127,46.015,37732.0,0.137662,0.18900169545412063,0.092,0.062581,90.9724986484088,4.0,0.9101168848574162,85.498,46.107,85.498,4.0,0.014,0.015,0.013,0.001,Normal
49.878,0.25465764954686165,49.878,37902.0,0.03936071378916502,0.128,0.078,0.056119469028919934,70.775,4.0,0.91000169608742,55.264,49.956,55.264,3.9400000013411045,0.008666,0.01,0.008,0.001155,Normal
65.50600016409904,0.13,65.556,37620.0,0.29399,0.656,0.0369999950453639,0.33646041396224496,124.028,3.9200000017881393,0.8800012990832329,68.077,65.5759546637535,68.077,4.0,0.016999,0.023,0.014,0.005196,Normal
0.6,0.13699941751360895,0.6,37948.0,0.0189728160816431,0.12800306006520987,0.05300011965632438,0.045369,71.19,3.900000374764204,0.9300000863149762,3.436996596723795,0.688,3.4769583687633276,3.960000053048134,0.006333,0.012,0.003,0.004933,Normal
70.394,0.20399990712851285,70.394,37632.05457321741,0.301323,0.627,0.115,0.283013,126.729,3.9900000169873238,0.8601438570767641,76.02318756480888,70.46901564711332,75.968,4.0,0.009333,0.012,0.004,0.004619,Normal
