c_first,c_first_ack,c_last,c_port,c_rtt_avg,c_rtt_max,c_rtt_min,c_rtt_std,durat,s_ack_cnt,s_ack_cnt_p,s_first,s_first_ack,s_last,s_pkts_all,s_rtt_avg,s_rtt_max,s_rtt_min,s_rtt_std,Label
60.761,0.088,60.761,35692.0,0.120996,0.189,0.071,0.061025,79.35940217038988,4.0,1.0,64.266,60.864,64.266,4.0,0.010333,0.017,-0.02499952994287014,-0.0038898433142900467,Normal
51.213,0.057,51.213,35726.0,0.108996,0.172,0.051,0.04065501534819603,76.591,4.0,1.0,53.437,51.317,53.437,4.0,0.007,0.01,-0.024999993741512298,0.002646,Normal
0.972,0.136,0.972,35508.0,0.116329,0.128,0.101,-0.016131996535480024,106.41,4.0,1.0,2.733,1.073,2.733,4.019999999552965,0.014,0.017,0.009,-0.035641002831220625,Normal
34.71,0.102,34.71,35708.0,0.195993,0.411,0.0696398498415947,0.186277,80.146,4.0,1.0,39.231,34.793,39.231,4.0,0.008,0.013,-0.02699655157327652,0.005,Normal
36.078,0.174,36.078,35898.0,0.130329,0.161,0.112,0.006727033974647523,49.341,4.0,1.0,43.96377713290602,36.19,43.934,4.0,0.009,0.013,-0.033999939501285555,0.003606,Normal
11.543,0.136,11.543,36146.0,0.223659,0.44,0.107,0.187543,19.526,4.0,1.0,13.773,11.65,13.792711278378963,4.0,0.009,0.012,0.007,-0.027353655671417714,Normal
91.047,0.115,91.047,35602.0,0.125996,0.168,0.103,0.036428,103.097,4.0,1.0,102.594,91.154,102.594,4.0,0.016333,0.05899965567141771,-0.011999770447611809,0.01115,Normal
0.755,0.126,0.755,36114.0,0.337322,0.808,0.092,0.36780882010531424,34.696,4.0,1.0,2.976,0.8226045583635568,2.976,4.0,0.011,0.016,0.003,-0.0229999350681901,Normal
75.252,0.082,75.252,35636.0,0.127662,0.186,0.076,0.055302,104.227,4.0,1.0,77.867,75.373,77.867,4.0,-0.022999954625964165,0.01,-0.014999969750642776,0.002646,Normal
50.168,0.108,50.168,35928.0,0.10733,0.133,0.089,0.022898,61.489,4.0,1.0,51.85300000141561,50.257,51.833,4.0,0.007666,0.008,0.007,-0.029422999329447745,Normal
95.973,0.096,95.973,35718.0,0.128996,0.22,0.08,0.078886,102.83458503946662,4.0,1.0,97.78,96.053,97.78,4.0,0.007,0.009,0.004,-0.027353541118741036,Normal
11.116,0.13,11.116,35540.01998264156,0.137995,0.156,0.119,0.01852,127.88444820418954,4.0,1.0,32.84085942363739,11.255,32.811,4.0,0.009,0.05099999165534973,0.007,0.002,Normal
56.192,0.759,56.192,35828.0,0.33798900070780513,0.7679999995529652,0.05599999787658452,0.365136,85.21119910037518,4.0,1.0,59.881,56.278,59.881,4.0,-0.05200000424683094,0.011,0.006,0.002646,Normal
20.402,0.104,20.402,36202.0,0.370988,0.921,0.096,0.476314,26.462784001199996,4.0,1.0,24.345,20.498,24.345,4.0,0.006666,0.008,0.004,-0.027690996535480024,Normal
115.205,0.102,115.2549910954386,35572.0,0.291657,0.71399999769032,0.088,0.34844,129.28,4.03998963534832,1.0,117.843,115.293,117.843,4.0,-0.00033399977648258285,0.015,0.005,-0.024966999329447747,Normal
21.031,0.101,21.031,36186.0,0.170661,0.33,0.089,0.1380009999989029,33.243,4.0,1.0,23.151977778196336,21.12,23.132,4.0,0.007,0.008,0.006,-0.028999963007867335,Normal
40.919999561831354,0.114,40.9,36126.0,0.137662,0.216,0.093,0.068061,53.844,4.0,1.0,43.112,40.993,43.112,4.0,0.009,0.013,0.004,-0.025416823309481144,Normal
45.454,0.098,45.454,35432.0,14.347522,42.858,0.089,24.690385,151.486,5.0,2.0399999879300594,50.101,45.551,50.120999999552964,5.0,0.007,0.009,0.004,-0.03735399910593033,Normal
91.618,0.057,91.618,35576.0,0.095663,0.146,0.052,0.047353,137.101,4.0,1.0,98.826,91.707,98.826,4.0,-0.014999969750642776,0.007,-0.026999954625964166,0.002,Normal
15.284,0.169,15.284,36066.0,0.141995,0.16,0.109,0.028618,59.565,4.0,1.0,19.747,15.393,19.747,4.0,-0.010333995827674866,0.041999993741512295,0.008,0.002082,Normal
35.071,0.098,35.071,35548.0,0.220326,0.442,0.088,0.17316982559883595,140.817,4.0,1.0,45.68,35.202,45.68080325716408,4.0,0.008,0.01,-0.024999655671417712,-0.0073538852238059045,Normal
36.251,0.139,36.251,35754.0,0.242659,0.505,0.096,0.227715,111.61,4.0,1.0,39.176,36.347,39.176,4.0,-0.006333975338578225,0.02899998766928911,-0.019999963007867334,0.004726,Normal
51.224,0.146,51.224,35984.0,0.170661,0.29,0.085,0.106566,71.214,4.019999992102385,1.0,59.533,51.309,59.533,4.0,0.011,0.017,0.007,-0.024707996535480024,Normal
5.804,0.135,5.804,36278.0,0.179994,0.35,0.064,0.150453,21.614,4.0,1.0,7.615,5.868,7.615,4.0,0.011333,0.02999963004142046,-0.014999260082840919,0.007767,Normal
99.933,0.129,99.933,35588.0,0.70931,1.93,0.083,1.057249,138.36192768608035,4.0,1.0,102.04,100.016,102.04,4.0,0.014333,0.021,0.008,-0.02349396300786734,Normal
0.679,0.094,0.679,36128.0,0.20266,0.424,0.087,0.191745,60.747,4.0,1.0,3.41,0.776,3.41,4.0,0.008,0.013,-0.025994718730449676,0.004583,Normal
40.784,0.096,40.803999999552964,36034.0,0.111663,0.15599999999890288,0.089,0.038397,73.362,4.0,1.0400000028312206,42.558,40.873,42.558,4.049999998882413,0.010333,0.019,0.006,-0.022493999329447747,Normal
30.88737568530068,0.28,30.867,35910.0,0.19066,0.271,0.114,0.07856400000109713,91.774,4.0,1.0,38.828,30.981,38.828,4.0,0.009666,0.016,0.004,-0.023971370686709882,Normal
50.53,0.111,50.53,35374.0,0.459985,1.2,0.086,0.640871,175.453,4.0,1.0,62.728,50.616,62.728,4.0459255035966635,0.0003330020861625673,0.017,-0.03399999165534973,0.005859,Normal
66.442,0.196,66.442,35358.0,0.136329,0.163,0.102,0.031214,183.547,4.0,1.0199964474886656,70.77,66.544,70.77,4.0,0.015666,0.033,0.004,-0.014691549500644207,Normal
34.867,0.101,34.867,35586.019629457965,0.120329,0.175,0.091,0.047385,152.331,4.0,1.0,40.482077045455576,34.958,40.454,4.0,0.009333,0.015,-0.03399954089522362,0.004933,Normal
80.938,0.118,80.938,35924.018123338,0.123663,0.164,0.097,0.035529,96.91026814492979,4.0,1.0,86.533,81.035,86.533,4.0,0.007666,0.008,-0.022999655671417714,0.000577,Normal
1.257,0.097,1.257,36240.0,0.11033,0.1709999939650297,0.089,0.035233,43.951,4.0,1.0,2.969,1.346,2.969,4.0,0.008666,0.011,-0.023999996535480024,0.002517,Normal
67.545,0.129,67.545,35940.0198646076,0.125329,0.178,0.082,0.048676,98.665,4.0,1.0,69.174,67.627,69.174,4.0,0.011333,0.017,0.004,-0.02334190154057741,Normal
21.304,0.101,21.304,35676.0,0.1289960014156103,0.129,0.09,0.019519,137.546,4.029999963007867,1.0,27.586,21.412,27.586,4.0,-0.031000002831220626,0.021000000707805156,0.007,0.002,Normal
19.886,0.03293403038382531,19.886,36058.0,0.106996,0.168,0.064,0.054286,82.4726857471019,4.0,1.0,37.104,19.975,37.104,4.0,0.008,0.015,0.004,-0.023916356716871263,Normal
5.879,0.079,5.879,35996.0,0.113996,0.16199999999890288,0.073,0.044911,91.4,4.0,1.0,15.646,5.986,15.646,4.0,0.009,0.044999963007867336,-0.013999975338578224,0.005196,Normal
0.732,0.119,0.732,35856.0,0.229992,0.488,0.091,0.223658,116.239,4.0,1.0,3.376,0.8084897805489599,3.376,4.0,0.007666,0.01,-0.024999644495546817,0.002517,Normal
15.701,0.106,15.701,36038.0,0.453652,1.163,0.099,0.614301,91.859,4.0,1.0,67.342,15.8,67.36199790593982,4.0,0.009,0.013,0.007,-0.02653599653548002,Normal
69.971,0.133,69.971,35442.0,0.43998599769032004,1.029,0.111,0.527429,179.368,4.0,1.0,72.925,70.05200020183622,72.925,4.0,0.014666,0.02,-0.02899999910593033,0.004726,Normal
105.374,0.269,105.374,35818.0,0.249325,0.401,0.094,0.13353327798116207,128.416,4.0,1.0,107.748,105.468,107.748,4.0,0.015333,0.019,0.011,-0.025958655671417714,Normal
82.357,0.071,82.357,35748.0,0.168994,0.348,0.064,0.155792,146.836,4.0,1.0,85.255,82.452,85.255,4.0,0.007666,0.031999770447611806,0.004,-0.005958885223805904,Normal
15.807,0.104,15.806999999944047,35850.0,0.305323,0.724,0.095,0.362577,126.881,4.0,1.0,18.778,15.874004007220268,18.797860995933412,4.0,0.010333,0.05799954089522362,0.004,0.007095,Normal
5.768,0.087,5.768,36232.0,0.147995,0.274,0.079,0.109284,63.063,4.0,1.0199998188763857,31.769,5.859,31.769,4.0,0.008333,0.012,-0.024999963007867335,0.003512,Normal
60.247,0.072,60.247,36032.0,0.138662,0.24,0.066,0.090473,101.852,4.0,1.0,61.958,60.357,61.958,4.0,0.014333,0.04799999582767486,0.006,0.0019300020861625668,Normal
0.682,0.103,0.682,36434.0,0.1309959716132879,0.149,0.091,0.032924,6.258,4.0,1.0,2.432,0.773,2.432,4.0,0.008666,0.01,0.007,-0.028471963007867335,Normal
71.097,0.131,71.097,36132.0,0.142995,0.175,0.123,0.028,86.73299999769031,4.0,1.0,73.434,71.228,73.434,4.0,0.009666,0.011,-0.021999999329447746,-0.008471999776482582,Normal
101.044,0.121,101.044,35660.0,0.11133,0.134,0.09,0.02203,156.204,4.0,1.0,111.637,101.134,111.6541345230192,4.0,0.009333,0.04199921143054962,-0.00499973714351654,0.003786,Normal
10.779,0.148,10.779,36332.0,0.145328,0.209,0.095,0.058158,44.364820088520645,4.0,1.0,13.249,10.874,13.249,4.0,0.009,0.025999877773225308,0.005,-0.023916633319675924,Normal
30.172973486214875,0.095,30.133,36372.0,0.453985,1.15,0.087,0.603053,38.209,4.0,1.0,31.959,30.238000004172324,31.959,4.0,0.009666,0.012,0.008,-0.027917999329447746,Normal
0.717,0.099,0.7369999995529651,36394.0,0.113996,0.179,0.075,0.056666,24.812,4.0,1.0,2.975,0.792,2.975,4.0,0.01,0.012,-0.022999999329447747,0.002646,Normal
1.376,0.134,1.376,36472.0,0.111663,0.141,0.082,0.029501,6.746,4.0,1.0,3.263,1.458,3.263,4.0,-0.013000963007867336,0.022,-0.01597319493442774,0.004359,Normal
35.463,0.238,35.463,36324.0,0.166661,0.227,0.081,0.076226,60.993,4.0,1.0,47.428,35.544,47.428,4.0,0.009,0.020999985806643962,-0.011999971613287926,0.001732,Normal
41.364,0.092,41.364,36102.0,0.236659,0.523,0.088,0.248033,113.99,4.0,1.0,47.211,41.463,47.211,4.0,0.013666,0.032,-0.025999773018062115,0.015885,Normal
75.795,0.139,75.795,36172.0,0.120329,0.147,0.087,0.030551,100.48,4.0,1.0,79.54919678549469,75.882,79.533,4.0,-0.020333644495546817,0.012,0.007,-0.007482881498515606,Normal
101.767,0.11740796115994453,101.767,36162.0,0.120329,0.141,0.086,0.009939030249357224,104.176,4.0,1.0,103.723,101.853,103.723,4.0,0.013666,0.018,-0.022999963007867337,0.005859,Normal
20.917,0.138,20.917,36362.0,0.10733,0.119,0.087,0.017673,53.431,4.0,1.0,22.932,21.004,22.932,4.013436179840937,0.013,0.019,-0.022999655671417714,0.006,Normal
115.564,0.06,115.59398055890202,36012.01885348372,0.224326,0.448,0.054,0.202342,128.824,4.0,1.0,117.819,115.735,117.819,4.0,-0.03333354089522362,0.009,-0.004999885223805904,0.002082,Normal
4.901,0.08100055924057961,4.901,35780.0,0.411653,1.031,0.093,0.536434,187.882,4.0,1.0,14.587,5.012,14.587,4.0,0.01,0.017,-0.024999954625964164,0.006245,Normal
15.543,0.112,15.543,36284.0,1.234959,3.479,0.102,1.943392,97.172,4.0,1.0267937229946256,17.911,15.667,17.911,4.0,0.008666,0.02999977044761181,0.007,-0.008471885223805905,Normal
31.068,0.132,31.068,36252.0,5.234159,15.484,0.101,8.876476,103.33,4.0,1.0,32.73285758203268,31.169,32.711,4.0,0.012333,0.014,0.009,-0.027112999329447746,Normal
91.852,0.107,91.852,35620.0,2.352588,6.877,0.086,3.91819,215.647,4.0,1.0,116.52629191669821,91.938,116.508,4.0,0.009,0.04199961376190185,0.004,-0.005640871253967285,Normal
21.103,0.08500000044703483,21.103,36408.0,3.30689,9.704,0.092,5.539989,68.173,4.0,1.0,33.548,21.228,33.548,4.0,-7.078051564995969e-10,0.013,0.005,-0.02564100212341547,Normal
82.237,0.283,82.237,35952.0,3.306556,9.458,0.192,5.307354019073486,169.618,4.0,1.0,84.015,82.429,84.03991783350706,4.0,0.012,0.05599787196516991,0.007,0.004583,Normal
5.464,0.111,5.483999960437417,36496.0,0.248325,0.546,0.099,0.257787,51.234,4.0,1.0,12.42,5.563,12.42,4.0,0.012666,0.017,-0.019999993741512297,0.003786,Normal
51.267,0.111,51.267,36280.0,1.028299,2.913,0.072,1.632229,112.038,4.0,1.0199974104762077,53.655,51.339,53.655,4.0,0.009,0.020999871253967285,-0.022999613761901856,0.002,Normal
0.903,0.123,0.903,36440.0,1.083297,3.061,0.077,1.712799,80.346,4.0,1.0,3.637,0.98,3.637,4.0,-0.0009998833611607558,0.011,0.005,-0.01653576672232151,Normal
15.863,0.102,15.863,36538.0,1.780941,4.479,0.09,2.3414329985843896,57.582,4.0,1.0,33.494,16.637,33.494,4.0,0.010333,0.04200000212341547,0.007,0.002887,Normal
113.06,0.105,113.06,36226.0,1.008633,2.862,0.060000022575259215,1.605079,142.376,4.0,1.0,120.102,113.13,120.102,4.0,0.007666,0.011,0.005,-0.01694495857477188,Normal
30.597,0.123,30.597,36054.0,0.21366,0.452,0.077,0.207143,176.369,4.0,1.0,35.422,30.674,35.422,4.0,0.008333,0.011,-0.014997695460915565,-0.006943847730457782,Normal
15.245999893382193,0.119,15.226,36560.0,0.281657,0.632,0.106,0.303398,59.759,4.0,1.0395976193249226,53.765,15.858,53.765,4.0,0.007666,0.012,0.004,-0.025958954625964165,Normal
61.52,0.128,61.52,36358.0,0.180327,0.354,0.072,0.151929,122.3876941383183,4.0,1.0,63.364,61.592,63.364,4.0,0.010333,0.013,-0.02099963331967592,0.002309,Normal
25.224,0.124,25.224,36450.0,1.70361,3.024,0.109,1.476736,83.837,4.0,1.0,50.692,27.202,50.692,4.0,0.011666,0.015,0.005,-0.014225969750642777,Normal
114.037,0.121,114.037,36242.0,0.269658,0.596,0.103,0.282635,147.05,4.0,1.0099999867379665,131.671,114.14,131.671,4.0,0.009,0.011,0.005,-0.016535997690320013,Normal
121.776,0.153,121.776,35980.01999297738,0.138995,0.188,0.093,0.047571,201.182,4.0,1.0,123.385,121.869,123.385,4.0,0.010333,0.017,-0.022999999329447747,0.005774,Normal
111.13199774947762,0.07,111.112,35720.0,0.128662,0.248,0.064,0.103467,254.274,4.0,1.0,119.824,111.186,119.824,4.0,0.016666,0.061999655671417714,0.006,0.013614,Normal
35.602,0.031000001788139345,35.602,36528.03999998793,0.23465311762440205,0.131,0.083,0.024338,90.4349999942258,4.010000000707805,1.0,61.544,35.685,61.57399999653548,4.0,0.009666,0.03299999955296516,0.005,0.004163,Normal
51.655,0.111,51.655,35892.01999863796,0.118329,0.166,0.089,0.041645,226.691,4.0,1.0,57.917,51.744,57.917,4.0,0.007666,0.011,-0.026999999329447747,0.004163,Normal
187.566,0.145,187.566,35872.0,0.13899594926154613,0.137,0.085,0.029462,231.796,4.0,1.0,227.508,187.651,227.508,4.0,0.01,0.039999937862157824,0.01,0.0,Normal
190.014,0.10100003561377525,190.014,35844.0,3.428886,10.097,0.085,5.774666,270.6917663271483,4.0,1.0,202.858,190.099,202.858,4.0,0.009333,0.042999985359609125,0.006,0.003512,Normal
21.319,0.688,21.319,36588.0,6.480451,18.652,0.124,10.544167,112.926,4.009999976493418,1.0,48.701,21.443,48.701,4.0,0.014333,0.022,-0.014999992102384566,0.008622,Normal
60.968,0.09500312596559525,60.968,36294.0,7.208092496862292,21.396,0.094,12.295541,191.63,4.0,1.0,67.87,61.062,67.87,4.0,0.011,0.016,0.007,-0.025416655671417713,Normal
15.866,0.299,15.866,36610.0,3.981534,11.562,0.09200023864209651,6.565371,111.443,4.0,1.0,51.54407613787055,15.968,51.553,4.0,0.013,0.04799947965145111,0.009,0.004583,Normal
0.774,0.104,0.774,36666.0,9.334022,27.823,0.087,16.011655,90.783,4.0,1.0,29.763,0.861,29.763,4.0,0.01,0.04299993786215782,-0.013999958574771881,0.003606,Normal
31.694,0.16,31.694,35966.0,3.096563,9.056999966025353,0.107,5.144517,256.879,4.0,1.0,36.064,31.801,36.064,4.0,0.010666,0.014,-0.03399742679297924,0.004163,Normal
82.592,0.107,82.592,36390.02985319868,12.029932,35.901,0.094,20.672604,168.783,4.009999997913837,1.0,103.259,82.688,103.259,4.019999984651804,0.010333,0.052999999105930326,0.008,0.002517,Normal
70.331,0.124,70.331,36308.0,4.887504,14.473,0.059000032112002374,8.301158,191.286,4.0,1.0,98.231,70.41,98.231,4.0,0.009,0.013,0.003,-0.024707954625964167,Normal
20.802,0.104,20.802,36486.0,14.134529,42.227,0.087,24.328386,151.641,5.0,2.0,34.709,20.889,34.709,5.0,0.013666,0.022,-0.0039988505244255065,-0.011976701048851013,Normal
129.663,0.147,129.663,35804.039999920875,10.943302999552966,32.559,0.081,18.736765,290.054,4.0,1.0299999993294477,133.692,129.744,133.75198507887126,4.0,0.011333,0.06599999888241291,0.007,0.004509,Normal
25.113,0.974,25.113,36602.0,12.79024,37.352,0.073,21.275227,127.531,4.029966787435114,1.0,44.201,25.186,44.201,4.0,0.005000012330710887,0.027,0.007,-0.009416975338578224,Normal
81.13,0.137,81.13,36346.0,13.772540961592258,40.741,0.126,23.344102026524066,198.469,5.0,2.0,92.935,81.552,92.935,5.0,0.007666,0.04099996300786733,0.005,0.003055,Normal
42.014,0.107,42.014,36750.0,6.359121,18.9,0.081,10.860539,84.5,4.0,1.0,62.053,42.095,62.053,4.0,0.009666,0.014,-0.004999999776482582,-0.015490999552965165,Normal
146.161,0.15,146.161,36236.0,6.739109,20.016,0.071,11.49797,229.795,4.0,1.0,194.428,146.232,194.44775787244737,4.0,0.013,0.019,-0.023999655671417715,0.006557,Normal
121.149,0.122,121.149,36522.0,1.288957,3.67,0.09,2.062024,153.53506214824318,4.0,1.0,142.263,121.239,142.265295301063,4.0,0.009666,0.04499655157327652,0.007,0.004619,Normal
50.094,0.088,50.094,36742.02995959576,3.422886,10.108,0.08,5.78938,86.164,4.0,1.0,69.708,50.175,69.708,4.0,0.007333,0.03799997790902853,0.006,0.001155,Normal
50.829,0.118,50.829,36506.00243300432,9.30769,27.732,0.088,15.955654,158.481,4.0,1.0,122.45494562894106,50.917,122.435,4.0,0.012,0.014,0.009,-0.027353937862157823,Normal
1.627,0.096,1.627,36690.0,4.905836,14.57,0.064,8.369275,103.363,4.0,1.0,66.692,1.691,66.692,4.0,0.009333,0.03199770104885101,0.007,-0.0074818505244255065,Normal
