c_first,c_first_ack,c_last,c_port,c_rtt_avg,c_rtt_max,c_rtt_min,c_rtt_std,durat,s_ack_cnt,s_ack_cnt_p,s_first,s_first_ack,s_last,s_pkts_all,s_rtt_avg,s_rtt_max,s_rtt_min,s_rtt_std,Label
82.357,0.071,82.357,35748.0,0.18899396043741704,0.348,0.064,0.155792,146.836,4.0,1.0,85.255,82.452,85.255,4.0,0.007666,0.012,-0.025999949038028717,0.004041,Normal
15.807,0.104,15.807,35850.0,0.305323,0.724,0.095,0.362577,126.881,4.0,1.0,18.778,15.904,18.778,4.0,0.0003330002235174181,0.018,0.004,-0.012904999552965164,Normal
5.768,0.087,5.768,36232.001322408905,0.147995,0.274,0.079,0.109284,63.063,4.0,1.0,31.769,5.8390018556416035,31.769,4.0,0.008333,0.04199934274703264,0.005,0.003512,Normal
60.247,0.072,60.247,36032.0,0.138662,0.24,0.066,0.090473,101.852,4.0,1.0,61.958,60.357,61.958,4.0,0.014333,0.0379987955763936,0.006,-0.008067591152787209,Normal
0.682,0.103,0.682,36434.01990056969,0.110996,0.14899999999890287,0.091,0.032924,6.258,4.0,1.0,2.432,0.773,2.432,4.0,0.008666,0.01,-0.02299997138977051,0.001528,Normal
71.097,0.131,71.097,36132.0,0.142995,0.175,0.123,0.028,86.713,4.0,1.0,73.434,71.228,73.434,4.0,-0.00033399977648258285,0.011,0.008,-0.018471999552965163,Normal
101.044,0.121,101.044,35660.0,0.11133,0.134,0.09,0.02203,156.204,4.01999987103045,1.0,111.637,101.134,111.637,4.0,0.009333,0.012,-0.024999990947544574,0.003786,Normal
10.779,0.148,10.779,36332.0,0.145328,0.209,0.095,0.058158,44.34681830395013,4.0,1.0,13.249,10.874,13.249,4.0,0.009,0.025999980218708516,0.005,-0.023916940656125547,Normal
30.133,0.095,30.133,36372.0,0.453985,1.15,0.087,0.603053,38.209,4.0,1.0,31.960091727695893,30.258,31.959,4.0,0.009666,0.012,-0.011999511539936066,-0.007917755769968032,Normal
0.717,0.099,0.717,36394.0,0.113996,0.179,0.075,0.056666,24.812,4.0,1.0,2.99499999396503,0.792,2.975,4.0,0.01,0.012,-0.022999999329447747,0.002646,Normal
1.376,0.134,1.376,36472.0,0.111663,0.141,0.082,0.029501,6.746,4.0,1.0,3.263,1.4380011832267046,3.263,4.0,0.016999,0.022,0.014,-0.025640557882547377,Normal
35.463,0.238,35.492997744597496,36324.0,0.166661,0.227,0.081,0.076226,60.993,4.0,1.0,47.428,35.544,47.428,4.0,0.009,0.04099961003661155,0.008,0.001732,Normal
41.364,0.092,41.364,36102.0,0.236659,0.523,0.088,0.248033,113.99,4.0,1.0,47.211,41.463,47.213412339148576,4.0,0.013666,0.032,0.004,-0.007690403727591038,Normal
75.795,0.139,75.795,36172.0,0.120329,0.147,0.087,0.030551,100.48,4.0,1.0,79.533,75.8634821695909,79.533,4.0,0.009666,0.012,0.007,-0.027479112920343877,Normal
101.767,0.157,101.767,36162.0,0.14032899955296518,0.141,0.086,0.029939,104.176,4.0,1.0,103.723,101.853,103.723,4.0,0.013666,0.018,0.007,-0.024140996535480023,Normal
20.917,0.138,20.917,36362.0,0.10733,0.119,0.087,0.017673,53.431,4.0,1.0,22.95199939791858,21.004,22.932,4.0,0.013,0.019,-0.022999999329447747,0.006,Normal
115.564,0.06,115.564,36012.0,0.224326,0.448,0.054,0.202342,128.824,4.0,1.0,117.82199112405628,115.735,117.819,4.0,0.006666,0.009,0.005,-0.027917912716448307,Normal
4.901,0.101,4.901,35780.0,0.411653,1.031,0.093,0.536434,187.882,4.0,1.0,14.587,5.012,14.606974187016487,4.0,0.01,0.017,0.005,-0.023754954625964164,Normal
15.543,0.112,15.543,36284.00686719408,1.234959,3.479,0.102,1.943392,97.172,4.0,1.0,17.911,15.667,17.911,4.0,-0.011333973475933075,0.039999960213899614,0.007,0.001528,Normal
31.068,0.132,31.068,36252.0,5.234159,15.484,0.08100001162290574,8.876476,103.33,4.0,1.0,32.711,31.169,32.711,4.0,0.012333,0.04399999653548002,0.009,-0.007112998845160008,Normal
91.852,0.107,91.852,35620.0,2.352588,6.877,0.06600002652406692,3.91819,215.647,4.0,1.0,116.508,91.938,116.508,4.0,0.009,0.012,0.004,-0.025640963007867335,Normal
21.103,0.105,21.103,36408.0,3.30689,9.704,0.092,5.539989,68.173,4.01999999769032,1.0,33.548,21.228,33.548,4.0,0.01,0.042999999329447744,-0.004999999776482582,0.004359,Normal
82.237,0.283,82.237,35952.0,3.306556,9.458,0.192,5.327354,169.618,4.0,1.0,84.015,82.429,84.015,4.0,0.012,0.016,-0.0029997809156775473,-0.015416561831355095,Normal
5.464,0.111,5.464,36496.0,0.248325,0.546,0.099,0.257787,51.234,4.0,1.0,12.42,5.563,12.42,4.0,0.012666,0.036999759271740915,0.01,-0.006213879635870457,Normal
51.267,0.111,51.267,36280.0,1.028299,2.913,0.072,1.632229,112.038,4.0,1.0,53.655,51.339,53.655,4.0,0.009,0.011,-0.012999958574771882,-0.00799997928738594,Normal
0.903,0.123,0.903,36440.0,1.083297,3.061,0.077,1.712799,80.36587658068538,4.0,1.0,3.637,0.98,3.637,4.0,0.009,0.04099992668628692,0.005,0.003464,Normal
15.863,0.102,15.863,36538.01534909662,1.780941,4.479,0.09,2.361433,57.582,4.0,1.0,33.494,16.637,33.494,4.0,0.0003330011548399927,0.012,-0.012999997690320016,0.002887,Normal
113.06,0.105,113.06,36226.0,1.008633,2.862,0.07,1.605079,142.376,4.0,1.0,120.102,113.13,120.102,4.0,0.007666,0.011,0.005,-0.016944440759420393,Normal
30.597,0.123,30.597,36054.0,0.21366,0.452,0.077,0.207143,176.369,4.0,1.0,35.422,30.674,35.422,4.0,0.008333,0.03099758742749691,-0.004998793713748455,0.003055,Normal
15.245996382296086,0.119,15.226,36560.0,0.281657,0.632,0.106,0.303398,59.759,4.0,1.0,53.765,15.858,53.765,4.0,0.007666,0.012,-0.02599926172196865,0.004041,Normal
61.52,0.128,61.52,36358.0,0.180327,0.354,0.072,0.151929,122.368,4.0,1.0,63.364,61.592,63.364,4.0,0.010333,0.022999835863709447,-0.0109996717274189,0.002309,Normal
25.224,0.124,25.224,36450.01993359625,1.70361,3.024,0.109,1.476736,83.837,4.0,1.0,50.692,27.202,50.692,4.0,0.011666,0.015,-0.024999935068190097,0.005774,Normal
114.037,0.121,114.037,36242.0,0.269658,0.596,0.103,0.282635,147.05,4.0,1.0,131.671,114.14,131.671,4.009975861757994,0.009,0.011,0.005,-0.016532788352727888,Normal
121.776,0.15299999999890287,121.776,35980.0,0.138995,0.188,0.093,0.047571,201.2019896674603,4.0,1.0,123.385,121.869,123.385,4.0,0.010333,0.0469999937415123,0.007,0.005774,Normal
111.112,0.07,111.112,35720.0,0.128662,0.248,0.064,0.103467,254.274,4.0,1.0,119.824,111.186,119.824,4.0,0.016666,0.05199993808567524,-0.00399996904283762,0.013614,Normal
35.602,0.111,35.602,36528.0,0.104663,0.131,0.083,0.024338,90.385,4.0,1.0,61.544,35.685,61.544,4.0,0.009666,0.013,-0.0181644157320261,0.004163,Normal
51.674999988377095,0.111,51.655,35892.0,0.118329,0.166,0.089,0.041645,226.691,4.0,1.0,57.917,51.744,57.917,4.0,0.007666,0.011,0.003,-0.025836999329447746,Normal
187.566,0.145,187.566,35872.0,0.118996,0.137,0.085,0.029462,231.796,4.0,1.0,227.508,187.651,227.508,4.0,0.01,0.01,-0.010000001415610313,-0.010000000707805157,Normal
190.014,0.111,190.014,35844.0,3.428886,10.097,0.085,5.774666,270.7009981126934,4.0,1.0,202.858,190.099,202.858,4.0,0.009333,0.013,0.006,-0.02648799653548002,Normal
21.319,0.688,21.319,36588.0,6.480451,18.652,0.124,10.544167,112.926,4.0,1.0,48.701,21.443,48.701,4.0,0.014333,0.022,0.005,-0.011377751821160317,Normal
60.968,0.115,60.968,36294.0,7.198093,21.396,0.094,12.295541,191.63,4.0,1.0,67.87,61.062,67.87531623011921,4.0,0.011,0.016,-0.012999973475933076,-0.005416986737966537,Normal
15.866,0.299,15.866,36610.0,3.981534,11.571999901056289,0.102,6.565371,111.443,4.0,1.0,51.553,15.968,51.553,4.0,0.013,0.018,0.009,-0.015416966025352478,Normal
0.774,0.104,0.774,36666.02307303948,9.334022,27.823,0.087,16.011655,90.783,4.0,1.0,29.763,0.861,29.763,4.0,0.01,0.013,0.006,-0.026393516904354097,Normal
31.694,0.16,31.694,35966.0,3.126562328777194,9.037,0.107,5.144517,256.879,4.0,1.0,36.064,31.801,36.064,4.0,0.000666000223517418,0.014,0.006,-0.015836999552965164,Normal
82.592,0.107,82.60199155733734,36390.00645515323,12.029932,35.901,0.094,20.672604,168.783,4.0,1.0,103.259,82.688,103.259,4.0,0.010333,0.013,0.008,-0.027479386729180814,Normal
70.35099942772091,0.124,70.331,36308.0,4.887504,14.473,0.079,8.301158,191.286,4.0,1.0,98.231,70.41,98.231,4.0,0.009,0.04299989315867424,0.003,0.005292,Normal
20.802,0.104,20.802,36486.0,14.134529,42.227,0.087,24.328386,151.641,5.0,2.0,34.709,20.889,34.709,5.0,0.013666,0.03199987404793501,0.006,-0.011978748095870018,Normal
129.663,0.147,129.663,35804.0,10.933302997913838,32.559,0.061000006034970286,18.736765,290.054,4.0,1.0,133.692,129.744,133.692,4.0,0.011333,0.016,0.007,-0.025490996535480023,Normal
25.113,0.974,25.113,36602.0,12.79024,37.352,0.073,21.275227,127.531,4.0,1.0,44.201,25.186,44.201,4.0,0.015,0.027,-0.012999925047159196,0.0005830374764204029,Normal
81.13,0.137,81.13,36346.0,13.762541,40.741,0.126,23.364102,198.469,5.0,2.0,92.935,81.552,92.935,5.0,0.007666,0.011,0.005,-0.016944966025352476,Normal
42.014,0.107,42.014,36750.0,6.359121,18.9,0.081,10.860539,84.5,4.0,1.0,62.053,42.095,62.053,4.019992517307401,0.009666,0.043999317601323126,0.005,0.004509,Normal
146.161,0.15,146.161,36236.0,6.739109,20.016,0.071,11.49797,229.795,4.0,1.0,194.44798388394713,146.232,194.428,4.0,0.013,0.048999988153576854,0.006,0.006557,Normal
121.149,0.122,121.149,36522.0,1.288957,3.67,0.09,2.062024,153.517,4.0,1.0,142.263,121.239,142.263,4.0,0.009666,0.015,0.007,-0.015380448210000992,Normal
50.094,0.088,50.094,36742.0,3.422886,10.108,0.08,5.78938,86.164,4.009981203824282,1.0,69.708,50.175,69.708,4.0,0.007333,0.008,0.006,-0.018841779039502144,Normal
50.829,0.118,50.829,36506.0,9.30769,27.732,0.088,15.955654,158.481,4.0,1.0,122.435,50.917,122.435,4.0,-0.007999999552965164,0.014,-0.020999999329447745,0.002646,Normal
1.627,0.096,1.627,36690.0,4.905836,14.57,0.064,8.369275,103.363,4.0,1.0,66.692,1.691,66.692,4.0,0.009333,0.012,-0.022971501789987088,0.002517,Normal
16.333,0.12,16.333,36770.0,1.268624,3.605,0.09,2.023351,81.837,4.0,1.0,46.883,16.423,46.883,4.0,0.008,0.01,0.005,-0.017353759271740914,Normal
55.558,0.089,55.558,36720.0,4.442519,13.159,0.082,7.52856699858439,91.822,4.0,1.0,71.958,55.645,71.958,4.0,0.007666,0.03999999932944775,0.006,0.002082,Normal
